"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2008-09",98.55757,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2008-10",98.31351,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2008-11",98.27303,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2008-12",98.2925,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2009-01",98.17306,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2009-02",97.77296,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2009-03",97.25891,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2009-04",96.86569,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2009-05",96.7697,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2009-06",96.84167,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2009-07",96.91228,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2009-08",96.86964,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2009-09",96.75822,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2009-10",96.67089,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2009-11",96.70951,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2009-12",96.92163,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2010-01",97.41258,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2010-02",98.28401,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2010-03",99.29367,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2010-04",100.1331,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2010-05",100.5669,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2010-06",100.7429,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2010-07",100.833,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2010-08",100.933,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2010-09",101.0478,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2010-10",101.1419,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2010-11",101.1757,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2010-12",101.1617,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2011-01",101.112,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2011-02",101.0333,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2011-03",100.958,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2011-04",100.9288,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2011-05",100.9794,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2011-06",101.0698,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2011-07",101.149,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2011-08",101.1769,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2011-09",101.1587,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2011-10",101.098,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2011-11",100.9963,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2011-12",100.8944,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2012-01",100.8429,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2012-02",100.8717,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2012-03",100.9099,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2012-04",100.851,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2012-05",100.609,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2012-06",100.2715,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2012-07",99.94621,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2012-08",99.70263,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2012-09",99.50193,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2012-10",99.28976,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2012-11",99.04626,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2012-12",98.8475,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2013-01",98.82645,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2013-02",99.08921,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2013-03",99.45338,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2013-04",99.67519,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2013-05",99.57504,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2013-06",99.3055,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2013-07",99.07472,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2013-08",99.03923,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2013-09",99.15791,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2013-10",99.37819,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2013-11",99.66812,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2013-12",99.94677,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2014-01",100.1145,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2014-02",100.0946,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2014-03",99.98584,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2014-04",99.91261,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2014-05",99.9644,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2014-06",100.0994,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2014-07",100.2623,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2014-08",100.4186,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2014-09",100.5616,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2014-10",100.6879,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2014-11",100.786,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2014-12",100.842,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2015-01",100.817,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2015-02",100.6662,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2015-03",100.4396,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2015-04",100.1875,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2015-05",99.94247,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2015-06",99.72652,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2015-07",99.56997,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2015-08",99.50148,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2015-09",99.47844,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2015-10",99.45553,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2015-11",99.40769,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2015-12",99.35313,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2016-01",99.32573,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2016-02",99.35426,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2016-03",99.41445,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2016-04",99.47585,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2016-05",99.51691,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2016-06",99.53902,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2016-07",99.54419,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2016-08",99.53185,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2016-09",99.5125,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2016-10",99.50122,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2016-11",99.51814,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2016-12",99.58092,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2017-01",99.72549,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2017-02",99.98095,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2017-03",100.2627,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2017-04",100.456,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2017-05",100.4734,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2017-06",100.4005,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2017-07",100.3463,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2017-08",100.3849,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2017-09",100.4774,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2017-10",100.5653,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2017-11",100.61,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2017-12",100.6363,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2018-01",100.6881,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2018-02",100.8021,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2018-03",100.956,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2018-04",101.1237,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1983-11",101.151,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1983-12",100.8512,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1984-01",100.5475,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1984-02",100.2393,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1984-03",99.93986,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1984-04",99.69161,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1984-05",99.57424,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1984-06",99.66105,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1984-07",99.8447,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1984-08",99.99107,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1984-09",99.99622,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1984-10",99.88076,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1984-11",99.66606,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1984-12",99.37122,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1985-01",99.10911,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1985-02",99.03333,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1985-03",99.25226,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1985-04",99.55679,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1985-05",99.65679,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1985-06",99.33198,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1985-07",98.78718,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1985-08",98.30244,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1985-09",98.10303,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1985-10",98.16935,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1985-11",98.50633,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1985-12",99.14695,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1986-01",99.88515,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1986-02",100.4757,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1986-03",100.7368,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1986-04",100.7994,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1986-05",100.8212,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1986-06",100.8979,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1986-07",101.0159,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1986-08",101.1281,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1986-09",101.1881,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1986-10",101.1909,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1986-11",101.1218,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1986-12",100.9618,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1987-01",100.7663,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1987-02",100.6013,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1987-03",100.516,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1987-04",100.4841,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1987-05",100.4749,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1987-06",100.4701,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1987-07",100.4583,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1987-08",100.4297,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1987-09",100.3784,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1987-10",100.32,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1987-11",100.2738,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1987-12",100.2502,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1988-01",100.2271,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1988-02",100.1685,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1988-03",100.0434,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1988-04",99.87902,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1988-05",99.70511,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1988-06",99.53657,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1988-07",99.36615,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1988-08",99.17549,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1988-09",98.94799,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1988-10",98.70204,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1988-11",98.46782,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1988-12",98.28255,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1989-01",98.17406,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1989-02",98.20124,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1989-03",98.41772,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1989-04",98.69989,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1989-05",98.89404,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1989-06",98.89784,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1989-07",98.82984,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1989-08",98.86195,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1989-09",99.12381,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1989-10",99.50694,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1989-11",99.86391,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1989-12",100.0861,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1990-01",100.2077,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1990-02",100.2742,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1990-03",100.311,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1990-04",100.3479,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1990-05",100.4116,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1990-06",100.5191,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1990-07",100.6433,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1990-08",100.7472,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1990-09",100.8003,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1990-10",100.8169,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1990-11",100.8044,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1990-12",100.7488,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1991-01",100.6296,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1991-02",100.4102,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1991-03",100.0923,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1991-04",99.87066,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1991-05",100.0498,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1991-06",100.8653,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1991-07",101.9033,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1991-08",102.5997,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1991-09",102.5162,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1991-10",101.9576,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1991-11",101.3001,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1991-12",100.7937,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1992-01",100.464,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1992-02",100.3225,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1992-03",100.4016,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1992-04",100.6002,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1992-05",100.83,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1992-06",101.0431,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1992-07",101.2271,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1992-08",101.3704,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1992-09",101.4546,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1992-10",101.49,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1992-11",101.4731,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1992-12",101.3945,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1993-01",101.2985,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1993-02",101.2375,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1993-03",101.2428,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1993-04",101.2618,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1993-05",101.2197,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1993-06",101.0668,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1993-07",100.8882,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1993-08",100.8122,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1993-09",100.9444,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1993-10",101.2002,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1993-11",101.4748,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1993-12",101.69,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1994-01",101.8223,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1994-02",101.8305,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1994-03",101.6665,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1994-04",101.4105,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1994-05",101.148,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1994-06",100.939,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1994-07",100.7943,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1994-08",100.7375,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1994-09",100.8035,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1994-10",100.9483,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1994-11",101.1352,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1994-12",101.3407,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1995-01",101.5202,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1995-02",101.6128,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1995-03",101.5733,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1995-04",101.491,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1995-05",101.4851,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1995-06",101.6438,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1995-07",101.8861,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1995-08",102.101,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1995-09",102.2017,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1995-10",102.2089,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1995-11",102.1416,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1995-12",102.0028,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1996-01",101.839,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1996-02",101.6897,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1996-03",101.5625,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1996-04",101.3931,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1996-05",101.0692,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1996-06",100.4962,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1996-07",99.81745,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1996-08",99.21818,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1996-09",98.83453,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1996-10",98.5835,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1996-11",98.36251,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1996-12",98.11645,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1997-01",97.8746,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1997-02",97.71032,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1997-03",97.69659,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1997-04",97.78387,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1997-05",97.92355,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1997-06",98.0904,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1997-07",98.25255,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1997-08",98.37132,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1997-09",98.4057,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1997-10",98.36017,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1997-11",98.21909,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1997-12",97.96096,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1998-01",97.66826,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1998-02",97.44695,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1998-03",97.38065,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1998-04",97.41343,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1998-05",97.48353,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1998-06",97.55819,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1998-07",97.63109,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1998-08",97.7093,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1998-09",97.80207,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1998-10",97.90415,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1998-11",98.01109,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1998-12",98.12498,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1999-01",98.25556,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1999-02",98.42393,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1999-03",98.64964,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1999-04",98.90006,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1999-05",99.13593,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1999-06",99.33227,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1999-07",99.51388,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1999-08",99.71882,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1999-09",99.97667,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1999-10",100.2634,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1999-11",100.5452,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1999-12",100.7937,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","2000-01",101.0052,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","2000-02",101.1654,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","2000-03",101.2497,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","2000-04",101.2753,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","2000-05",101.2492,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","2000-06",101.1751,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","2000-07",101.1109,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","2000-08",101.1219,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","2000-09",101.2232,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","2000-10",101.2473,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","2000-11",100.9228,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","2000-12",100.0307,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","2001-01",98.90933,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","2001-02",98.00549,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","2001-03",97.65578,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","2001-04",97.65,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","2001-05",97.7232,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","2001-06",97.70396,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","2001-07",97.58366,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","2001-08",97.38677,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","2001-09",97.14217,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","2001-10",96.93115,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","2001-11",96.8666,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","2001-12",97.03854,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","2002-01",97.3133,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","2002-02",97.52107,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","2002-03",97.54066,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","2002-04",97.45117,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","2002-05",97.36151,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","2002-06",97.3488,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","2002-07",97.39708,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","2002-08",97.4796,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","2002-09",97.58013,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","2002-10",97.68009,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","2002-11",97.75735,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","2002-12",97.78568,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","2003-01",97.75692,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","2003-02",97.64961,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","2003-03",97.4549,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","2003-04",97.28084,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","2003-05",97.29318,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","2003-06",97.63554,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","2003-07",98.16309,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","2003-08",98.70392,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","2003-09",99.13516,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","2003-10",99.44592,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","2003-11",99.62359,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","2003-12",99.6608,
